,time [kyr],maxdiff,maxdiff_relief,diff_mean,diff_max_loc,maxdiff_perc
4974,49740.0,0.00758956976165,0.00758956976165,0.000509386759973,0.758154499352,0.000991967661867
4975,49750.0,0.00758865589864,0.00758865589864,0.000507501702032,0.751296420943,0.000983387272561
4976,49760.0,0.00758761240127,0.00758761240127,0.000505563511865,0.744488768286,0.000974884848212
4977,49770.0,0.00758643812401,0.00758643812401,0.000503573770288,0.737731312835,0.000966459427358
4978,49780.0,0.00758513198616,0.00758513198616,0.000501534037198,0.731023826309,0.000958110058626
4979,49790.0,0.0075836929725,0.0075836929725,0.000499445851347,0.724366080643,0.000949835801079
4980,49800.0,0.00758212013329,0.00758212013329,0.000497310729429,0.717757847919,0.000941635724525
4981,49810.0,0.00758041258428,0.00758041258428,0.00050952277104,0.711198900321,0.000933508909798
4982,49820.0,0.0075785695069,0.0075785695069,0.000507801089498,0.704689010078,0.000925454449009
4983,49830.0,0.00757659014857,0.00757659014857,0.000506238352386,0.698227949418,0.000917471445762
4984,49840.0,0.00757706789841,0.00757706789841,0.000536844124326,0.801922927779,0.000909559015357
4985,49850.0,0.00757992446347,0.00757992446347,0.000535867047347,0.793664309835,0.000901716284949
4986,49860.0,0.00758508560148,0.00758508560148,0.000534802211178,0.78551043073,0.000893942393702
4987,49870.0,0.00759247860606,0.00759247860606,0.000533652251306,0.777458989527,0.000886236492905
4988,49880.0,0.0076020322831,0.0076020322831,0.000529870131913,0.769507756138,0.000954501212535
4989,49890.0,0.00761367693053,0.00761367693053,0.000529313145876,0.761654569093,0.00094824150151
4990,49900.0,0.00762734431464,0.00762734431464,0.000543432680729,0.753897333364,0.000942007126248
4991,49910.0,0.00764296764828,0.00764296764828,0.000543144068274,0.746234018264,0.000935798330699
4992,49920.0,0.00766048156743,0.00766048156743,0.000542806275689,0.7386626554,0.000929615346927
4993,49930.0,0.00767982211096,0.00767982211096,0.000542362183069,0.731181336694,0.000923458395115
4994,49940.0,0.00770092669723,0.00770092669723,0.000542214679172,0.72378821246,0.000917327683637
4995,49950.0,0.00772373410177,0.00772373410177,0.000542844777442,0.716481489539,0.000911223409189
4996,49960.0,0.0077481844362,0.0077481844362,0.000543348120914,0.709259429492,0.000905145756958
4997,49970.0,0.00777421912608,0.00777421912608,0.000543727885201,0.702120346849,0.000899094900846
4998,49980.0,0.00780178088917,0.00780178088917,0.000474239367691,0.695062607406,0.000893071003711
4999,49990.0,0.00783081371333,0.00783081371333,0.000475259966038,0.688084626579,0.000887074217641
5000,50000.0,0.0078612628356,0.0078612628356,0.000476360461448,0.681184867807,0.000881104684253
5001,50010.0,0.0078930747211,0.0078930747211,0.000491625121981,0.674361841005,0.000875097985004
5002,50020.0,0.0079261970418,0.0079261970418,0.000513515345006,1.15335258451,0.00154915160969
5003,50030.0,0.00796057865523,0.00796057865523,0.000515673381869,1.14044988908,0.00153417113817
5004,50040.0,0.00799616958398,0.00799616958398,0.000517682880741,1.12771689604,0.00151934720621
5005,50050.0,0.00803292099522,0.00803292099522,0.000513043229603,1.11515071485,0.00150467773094
5006,50060.0,0.00807078518051,0.00807078518051,0.000515210648246,1.10274850748,0.00149016065304
5007,50070.0,0.00810971553483,0.00810971553483,0.000517221870837,1.09050748789,0.00147579393731
5008,50080.0,0.0081496665382,0.0081496665382,0.00051908052842,1.0784249215,0.0014615755732
5009,50090.0,0.00819059373407,0.00819059373407,0.000520790144492,1.06649812462,0.00144750357524
5010,50100.0,0.00823245371157,0.00823245371157,0.000521738596717,1.05472446392,0.00143357598346
